,paper,laptop,pens,notepad,keyboards,monitor,6,7,8,9,10,saleDate,trf_paper,log_paper
352,1173.8,236.07,1739.6,1218.6,1906.4,1750.9,1943.2,1278.0,3212.3,2076.5,2327.9,2020-12-18,2674.1603914001403,7.068001628124234
353,1147.5,249.31,1758.3,1259.8,1882.0,1722.9,1814.2,1335.4,3298.8,1958.7,2129.1,2020-12-19,2606.2724499620667,7.0453409419347
354,1050.8,280.51,1795.1,1322.0,1828.4,1777.8,1715.7,1412.8,3878.9,2188.9,2036.8,2020-12-20,2358.489855241636,6.957307057811385
355,1318.4,284.2,1640.1,1335.1,1915.5,1527.1,2076.1,1395.0,3936.5,2091.4,2223.3,2020-12-21,3050.9715621961673,7.184174159155208
356,1172.5,259.3,1885.7,1313.3,1928.4,1604.8,1994.4,1301.3,3581.6,2099.5,2252.3,2020-12-22,2670.7998712875356,7.066893500320434
357,1247.2,283.11,1725.0,1285.2,1877.2,1551.1,1497.3,1127.2,3666.3,1853.6,2240.4,2020-12-23,2864.6979353045276,7.128656317743567
358,1118.8,278.4,1868.9,1248.8,1866.0,1561.1,2146.2,1347.5,3491.4,1888.8,2325.2,2020-12-24,2532.4277907286046,7.020011961327804
359,1151.3,282.42,2007.0,1260.2,1978.3,1659.2,2323.4,1243.4,3476.3,2033.6,2245.3,2020-12-25,2616.0685475412406,7.0486470176796185
360,1136.9,266.92,1813.8,1287.5,1922.8,1620.7,2310.7,1249.6,3613.9,2108.2,2120.0,2020-12-26,2578.9695686088053,7.036060539135061
361,1072.0,288.34,1631.2,1265.5,2056.3,1651.8,1978.1,1441.1,3628.3,1883.8,2317.3,2020-12-27,2412.5598121945027,6.977281341630747
362,1271.8,270.08,1977.3,1236.0,1921.0,1596.6,2291.7,1335.0,3495.6,2034.0,2271.1,2020-12-28,2928.899023403005,7.148188498833307
363,1244.9,256.76,1786.9,1300.5,1996.6,1623.7,1819.8,1232.0,3445.9,1921.0,2577.5,2020-12-29,2858.7040374956287,7.1268104843877405
364,1243.1,283.36,1647.7,1314.0,1972.5,1561.7,2145.7,1219.2,3457.2,2130.6,2461.7,2020-12-30,2854.014198735009,7.12536353879767
365,1297.5,253.39,1872.5,1371.7,2017.4,1590.8,2419.9,1391.8,3326.4,1977.6,2443.7,2020-12-31,2996.1493269546304,7.1681946150400435
366,1203.1,265.37,1961.6,1414.7,1985.0,1540.2,2297.8,1419.2,3182.3,2020.4,2568.9,2021-01-01,2750.0331199280654,7.0926568380394786
367,1211.4,257.05,1939.9,1369.1,2076.8,1525.1,2211.0,1409.6,3337.8,2048.7,2389.7,2021-01-02,2771.5715148730583,7.0995319945468465
368,1266.7,323.9,1942.8,1402.5,2045.2,1544.1,2258.6,1440.2,3279.0,2027.3,2670.0,2021-01-03,2915.5752183686295,7.144170372489587
369,1373.3,321.6,1972.2,1422.2,2063.4,1637.7,2269.9,1393.5,3427.1,2261.5,2461.4,2021-01-04,3195.5311492035066,7.224971881536236
370,1295.3,340.59,1980.3,1430.6,1982.5,1695.8,2295.1,1424.3,3536.9,2134.4,2478.0,2021-01-05,2990.3854325906245,7.16649760753621
371,1332.7,262.48,2023.7,1474.1,2238.6,1681.4,1929.1,1424.1,3175.3,2018.4,2506.6,2021-01-06,3088.5489737513335,7.194962238585681
372,1326.5,260.13,1890.6,1507.5,2049.4,1676.7,2513.7,1576.6,3272.7,2189.4,2569.4,2021-01-07,3072.2499815091805,7.190299173577794
373,1280.6,281.56,1904.7,1381.6,2113.8,1637.9,2695.7,1513.8,3154.3,2072.0,2461.9,2021-01-08,2951.9059916456863,7.155083997084701
374,1191.4,157.62,1785.6,1358.5,2176.2,1587.7,2326.4,1574.2,3211.1,1988.0,2448.4,2021-01-09,2719.7056926490613,7.082884365194587
375,1213.3,175.68,1888.1,1359.3,2081.5,1634.0,2670.6,1660.8,3269.1,1933.7,2525.7,2021-01-10,2776.504785773164,7.101099199057828
376,1172.9,179.12,1946.9,1349.4,2150.1,1690.7,2352.2,1640.5,3243.0,1984.0,2430.9,2021-01-11,2671.8338241735923,7.067234593527459
377,1149.6,129.6,2105.7,1343.4,2143.5,1755.6,2277.3,1607.8,3318.6,1782.3,2412.4,2021-01-12,2611.6855448708466,7.047169334764815
378,1069.0,128.12,1964.8,1322.0,2103.8,1804.8,2394.7,1524.7,3199.5,1774.1,2340.4,2021-01-13,2404.899605810523,6.974478911025045
379,1185.1,169.44,1975.8,1297.1,2082.8,1645.5,2340.2,1600.6,3062.6,1865.3,2510.0,2021-01-14,2703.392084379073,7.077582438194403
380,1179.3,182.63,1869.1,1396.8,2271.0,1708.7,2537.9,1455.0,3276.3,1951.6,2504.3,2021-01-15,2688.383505327258,7.0726763210959245
381,1220.8,128.0,2171.5,1362.8,2100.2,1775.5,1840.1,1616.8,3062.7,2225.3,2475.1,2021-01-16,2795.9883481697216,7.107261660530193
382,1273.7,152.67,2014.4,1371.9,2026.9,1798.2,1801.3,1406.1,3158.1,2127.4,2475.7,2021-01-17,2933.8646314266525,7.149681329595714
383,1258.4,117.19,2085.4,1372.0,2197.3,1779.1,1810.0,1610.3,2755.6,2030.8,2503.2,2021-01-18,2893.906798522999,7.137596351744068
384,1210.3,168.47,2296.7,1367.9,2324.6,1696.1,2345.4,1519.9,2794.2,1932.7,2603.4,2021-01-19,2768.715885770529,7.0986235417445585
385,1219.1,159.35,2235.6,1432.7,2187.4,1710.9,1796.8,1552.4,2751.2,2032.5,2641.7,2021-01-20,2791.570660599074,7.1058681605711005
386,1199.8,132.24,2140.5,1434.5,2200.6,1712.8,2251.0,1618.1,3256.5,1888.3,2506.9,2021-01-21,2741.47520021829,7.089910155218993
387,1199.3,164.82,2183.3,1436.8,2155.9,1747.0,2178.8,1597.1,3001.6,2033.5,2418.0,2021-01-22,2740.178821415631,7.089493332237676
388,1232.8,146.04,2339.0,1487.1,2198.2,1838.8,2171.7,1509.9,3386.8,1977.6,2520.3,2021-01-23,2827.195483553642,7.117043284005906
389,1245.3,158.16,2100.0,1400.9,2181.4,1806.7,2423.3,1517.9,3279.5,1843.8,2357.3,2021-01-24,2859.7463476881403,7.1271317437271025
390,1261.7,139.82,2195.2,1440.3,2078.7,1746.1,2497.8,1548.1,3303.9,1801.6,2645.3,2021-01-25,2902.519660539709,7.140215296933696
391,1334.4,144.72,2108.5,1399.5,2187.4,1684.3,2884.9,1452.7,3335.4,2035.3,2472.1,2021-01-26,3093.0198345693734,7.196237031604483
392,1276.6,151.04,2174.0,1434.5,2279.0,1663.8,2528.7,1441.0,3346.7,2047.7,2728.9,2021-01-27,2941.445636223055,7.151955572821957
393,1193.9,165.01,2181.8,1449.3,2196.1,1793.6,2006.3,1463.9,3144.4,2029.6,2454.2,2021-01-28,2726.18256362859,7.084980538351343
394,1278.5,160.91,2162.9,1379.2,2333.9,1757.9,2538.2,1417.3,3337.2,2095.2,2482.2,2021-01-29,2946.4137567177363,7.153442794731241
395,1171.3,149.49,2197.3,1485.3,2390.1,1726.4,2363.7,1421.6,3305.7,1941.4,2401.7,2021-01-30,2667.698297083969,7.065869522075829
396,1220.9,158.56,2262.0,1476.2,2189.8,1779.9,2259.6,1244.4,2846.0,2069.7,2490.2,2021-01-31,2796.2482379009903,7.10734357067481
397,1261.6,149.33,2222.9,1525.2,2187.6,1758.6,2040.3,1390.1,2988.2,1880.9,2624.3,2021-02-01,2902.258620201545,7.140136035648829
398,1126.3,126.9,2346.4,1472.7,2188.4,1775.5,2520.7,1444.2,2805.8,2136.5,2551.5,2021-02-02,2551.7008745037792,7.026693203053651
399,1281.2,158.41,2332.1,1474.2,2292.7,1851.8,2907.6,1420.2,2789.4,1957.7,2675.4,2021-02-03,2953.47542402487,7.155552417735003
400,1087.9,138.79,2057.6,1485.7,2416.1,1740.8,2853.5,1504.7,3177.7,2265.2,2559.2,2021-02-04,2453.2068433336644,6.992004511427037
401,1147.6,159.97,2350.2,1500.8,2356.5,1739.7,2524.1,1400.7,3090.4,2025.8,2576.2,2021-02-05,2606.530186220244,7.045428084107209
402,1055.9,159.13,2210.0,1455.0,2317.2,1768.0,2468.7,1395.6,3362.8,2239.6,2374.7,2021-02-06,2371.4839734691495,6.962148762812469
403,1304.3,163.18,2011.4,1351.3,2336.6,1772.6,2604.3,1399.2,3493.3,2226.4,2467.7,2021-02-07,3013.973296121555,7.173421777376237
404,1140.9,159.96,2152.6,1474.6,2118.4,1747.7,2636.2,1475.4,3971.4,2390.8,2456.1,2021-02-08,2589.2685412603555,7.039572703602324
405,1265.4,145.99,2158.3,1491.7,2157.7,1891.0,2624.2,1390.8,3970.4,2296.7,2611.0,2021-02-09,2912.1801059974837,7.143143556712784
406,1217.7,161.1,1953.7,1561.6,2156.4,1832.2,2467.6,1366.8,3399.4,2436.6,2432.0,2021-02-10,2787.9331864414535,7.104719112512962
407,1186.4,109.99,1955.2,1520.3,2224.6,1853.4,2623.8,1461.5,3774.7,2474.7,2337.5,2021-02-11,2706.757432318567,7.078678790823722
408,1178.5,164.1,1985.5,1521.9,2371.4,1864.6,2724.4,1416.5,3674.7,2292.4,2306.5,2021-02-12,2686.314133733677,7.071997722376186
409,1173.7,175.08,2175.7,1519.4,2383.0,1837.7,2568.8,1313.6,3583.2,2389.3,2539.1,2021-02-13,2673.901872089035,7.067916431106078
410,1223.3,138.06,1984.1,1558.2,2391.8,1785.7,2810.6,1422.6,3758.2,2293.7,2575.3,2021-02-14,2802.486449150617,7.1093074040528705
411,1087.7,152.99,2126.9,1531.8,2481.9,1900.9,2608.1,1484.5,3764.7,2427.0,2348.4,2021-02-15,2452.6950615296046,6.991820654099804
412,1198.1,133.29,1884.1,1596.0,2343.6,1957.5,2648.9,1331.0,3707.3,2436.7,2468.1,2021-02-16,2737.0678086587473,7.088492247645854
413,1117.5,183.57,1958.7,1617.2,2277.3,1921.5,2494.6,1276.0,3779.9,2475.7,2245.6,2021-02-17,2529.088884784644,7.018849326487724
414,1216.4,146.3,2009.1,1531.3,2459.1,1867.2,2558.3,1313.9,3732.4,2622.7,2304.7,2021-02-18,2784.556035023127,7.10365095580321
415,1301.8,167.05,1843.5,1603.8,2313.8,1829.0,2732.2,1240.3,4037.1,2743.0,2560.3,2021-02-19,3007.418911216811,7.171503201138287
416,1321.0,285.08,2083.1,1597.4,2470.3,1777.6,2906.8,1309.9,4035.4,2684.4,2404.8,2021-02-20,3057.79976287269,7.186144304522325
417,1309.8,272.74,1884.3,1668.6,2309.3,1784.1,2405.1,1338.0,3788.9,2858.0,2422.2,2021-02-21,3028.3988823284913,7.177629732783953
418,1240.2,255.28,1926.6,1612.9,2287.3,1816.2,2951.9,1458.9,3750.6,2885.0,2284.0,2021-02-22,2846.4602671822404,7.123027935915777
419,1329.2,239.45,2017.6,1652.0,2206.1,1815.7,2760.8,1392.8,3948.3,2921.5,2522.1,2021-02-23,3079.346674216331,7.192332536480439
420,1184.1,262.09,1897.5,1661.1,2171.4,1691.8,2985.0,1506.2,3721.3,2932.1,2391.5,2021-02-24,2700.8036927183575,7.076738271336911
421,1285.6,150.08,1808.5,1689.6,2122.5,1875.1,2838.8,1380.2,3868.5,2954.9,2394.1,2021-02-25,2964.9876102254334,7.158980814423303
422,1303.5,136.72,1966.6,1616.6,2148.6,1577.8,2797.3,1482.0,4076.1,3049.0,2282.5,2021-02-26,3011.8757091142493,7.172808233373557
423,1373.4,148.54,1922.9,1722.0,2104.8,1501.3,2922.5,1360.4,3914.4,2986.7,2105.1,2021-02-27,3195.795182402781,7.225044696186576
424,1085.6,143.72,1746.4,1754.2,2209.8,1632.9,2871.6,1438.7,3971.9,3099.2,2326.9,2021-02-28,2447.3221164487622,6.98988810852066
425,1067.0,160.21,1801.1,1711.3,2290.9,1519.9,2662.6,1355.3,4029.4,3272.3,2135.1,2021-03-01,2399.7944057269933,6.9726062513017535
426,1208.6,135.22,1916.5,1721.1,2068.2,1593.6,2497.4,1376.5,3936.3,3076.9,2256.8,2021-03-02,2764.3033268615777,7.097217943927458
427,1163.5,109.22,1826.2,1710.9,2425.6,1587.9,2980.4,1359.1,4147.8,3254.7,2310.5,2021-03-03,2647.5484892801323,7.059187982742347
428,1146.7,165.47,1923.2,1645.9,2384.7,1595.6,2901.0,1354.1,3982.6,3404.3,2352.0,2021-03-04,2604.210668573583,7.044643531044259
429,1206.8,128.97,1670.0,1469.4,2240.6,1455.5,2901.9,1386.0,4025.4,3688.8,2284.7,2021-03-05,2759.6321146918667,7.095727507284906
430,1159.8,131.01,1669.6,1577.5,2189.5,1501.5,2796.4,1282.2,4088.4,3268.8,2554.2,2021-03-06,2637.996585561198,7.05600285544234
431,1172.9,150.06,1830.1,1647.1,2111.9,1680.3,2611.6,1350.2,4014.5,3414.0,2671.6,2021-03-07,2671.8338241735923,7.067234593527459
432,1081.7,139.41,1811.4,1677.7,2094.9,1810.3,2885.3,1292.9,3957.6,3366.4,2390.3,2021-03-08,2437.3474966708845,6.986289156636244
433,1268.4,130.94,1752.8,1597.9,2131.7,1838.5,2157.1,1355.1,4058.0,3433.5,2518.8,2021-03-09,2920.0156871899653,7.145511542664193
434,1225.1,157.25,1826.0,1582.6,2168.7,1695.2,2514.4,1292.3,3824.0,3785.5,2185.6,2021-03-10,2807.1661871926835,7.110777752300125
435,1363.0,134.81,1780.3,1521.3,2137.0,1634.9,2437.9,1337.0,4008.8,3832.5,2293.5,2021-03-11,3168.349597326218,7.217443431696533
436,1141.5,133.09,1668.9,1506.8,2114.9,1604.7,3093.1,1367.0,4094.0,4057.1,2178.3,2021-03-12,2590.8138061252516,7.04009846596985
437,1147.7,160.74,1584.8,1556.5,2117.9,1503.8,2864.3,1360.6,4099.2,3714.7,2380.4,2021-03-13,2606.7879254964705,7.045515218686623
438,1237.6,139.0,1737.8,1513.3,2066.3,1513.3,2773.0,1323.7,3979.7,3439.1,2384.8,2021-03-14,2839.6897943982244,7.120929299258856
439,1375.5,162.01,1711.4,1670.4,2132.9,1622.7,2389.1,1307.6,3941.8,3561.2,2169.6,2021-03-15,3201.340476116317,7.226572580364629
440,1353.1,153.91,1699.1,1661.3,1988.6,1491.3,2440.6,1284.8,3920.2,3451.2,2393.0,2021-03-16,3142.2496402403935,7.2101535352695985
441,1368.9,147.78,1687.0,1675.0,1842.3,1543.1,2488.3,1299.7,3986.5,3697.1,2446.8,2021-03-17,3183.916248537188,7.221762776601467
442,1418.3,159.64,1786.2,1667.5,2035.5,1590.1,2866.5,1278.3,4030.7,3692.1,2535.3,2021-03-18,3314.604663258889,7.257214250300562
443,1268.4,146.81,1563.6,1630.3,2089.4,1489.6,2851.9,1216.8,3923.6,3834.8,2640.5,2021-03-19,2920.0156871899653,7.145511542664193
444,1377.3,156.06,1651.0,1563.3,1952.6,1488.1,2919.7,1265.9,3980.3,4296.2,2691.5,2021-03-20,3206.094490667072,7.227880339923286
445,1413.3,155.37,1707.8,1526.7,2034.9,1633.3,2394.2,1283.2,3929.8,4005.0,2579.5,2021-03-21,3301.3488882140423,7.253682674374105
446,1474.7,144.11,1668.5,1538.9,2074.4,1687.0,2749.2,1278.3,3705.4,3908.2,2531.7,2021-03-22,3464.5603763948448,7.296209858256895
447,1424.2,178.73,1568.7,1609.1,1940.2,1687.5,2717.0,1184.9,3848.4,4121.9,2470.3,2021-03-23,3330.2545553331315,7.261365531548025
448,1440.5,146.29,1601.9,1559.8,1898.8,1732.6,2754.9,1239.8,3665.7,3943.4,2410.3,2021-03-24,3373.535898844556,7.272745554524583
449,1567.5,162.79,1647.3,1579.0,1962.5,1582.8,2922.5,1275.4,3916.6,3984.1,2232.4,2021-03-25,3712.966355921196,7.357237272507076
450,1354.9,175.59,1364.8,1537.9,2090.2,1613.7,3236.2,1154.7,3988.4,3862.5,2501.1,2021-03-26,3146.993183950045,7.2114829298523855
451,1202.6,143.32,1639.1,1629.5,1733.0,1621.2,3145.9,1259.2,3994.4,3489.2,2549.9,2021-03-27,2748.736262441062,7.092241158605468
452,1417.2,148.06,1763.7,1663.2,2049.7,1556.6,2720.2,1328.5,4219.2,3573.4,2482.8,2021-03-28,3311.687853145118,7.256438372991317
453,1559.9,148.75,1563.1,1545.5,1973.7,1644.0,2785.1,1296.8,3829.2,3358.1,2607.3,2021-03-29,3692.5467460557174,7.352376995624823
454,1594.0,177.12,1531.3,1618.8,1955.4,1629.9,2270.0,1237.7,3612.5,3747.1,2632.4,2021-03-30,3784.2700585153625,7.374001859350161
455,1653.3,156.01,1538.4,1620.9,1958.0,1562.4,3137.5,1258.3,3396.0,3516.8,2675.2,2021-03-31,3944.4032773407152,7.410528569557299
456,1411.7,118.37,1465.1,1552.3,1893.6,1448.6,2496.7,1187.8,3604.4,3848.9,2538.3,2021-04-01,3297.1083699460437,7.2525499308901535
457,1459.1,165.13,1395.9,1613.6,1929.9,1579.5,3126.2,1166.1,3614.5,3875.8,2700.7,2021-04-02,3423.004849937557,7.285575086269977
458,1477.5,155.11,1489.8,1541.7,1888.4,1620.6,2899.0,1217.0,3581.6,4250.5,2673.8,2021-04-03,3472.02533378914,7.298106749280254
459,1558.2,142.47,1571.0,1591.5,1891.2,1609.3,3127.6,1318.8,2881.6,4394.7,2585.7,2021-04-04,3687.981028843112,7.351286587896758
460,1490.3,152.65,1472.6,1563.0,1796.6,1656.5,3157.3,1250.9,2712.9,4312.6,2572.2,2021-04-05,3506.175018741231,7.306732720954747
461,1556.0,157.89,1583.6,1543.1,1835.3,1651.3,3295.8,1321.6,3003.9,4362.3,2830.6,2021-04-06,3682.07344729386,7.349873704738337
462,1574.7,151.23,1477.3,1513.3,1862.5,1660.0,3367.1,1146.2,2738.1,4389.1,2676.1,2021-04-07,3732.323526802513,7.361820056926364
463,1624.9,124.66,1436.4,1465.6,1771.9,1735.9,3483.7,1147.6,2866.7,4739.4,2709.4,2021-04-08,3867.6141078979895,7.393201554408731
464,1532.8,155.27,1584.3,1443.0,1721.0,1661.0,3104.6,1105.0,3428.5,4450.1,2674.0,2021-04-09,3619.8439054171504,7.334851407216596
465,1562.7,141.98,1418.7,1450.5,1793.8,1734.1,3244.8,1154.1,3743.8,4178.2,2715.1,2021-04-10,3700.0682082997487,7.354170373419255
466,1726.1,173.57,1402.3,1507.3,1689.3,1821.1,3369.0,1149.9,3695.7,4053.9,2498.2,2021-04-11,4142.047499321888,7.453619807392643
467,1666.4,133.73,1429.9,1477.4,1900.8,1967.6,3058.4,1137.9,3358.7,3884.9,2498.5,2021-04-12,3979.8836034957753,7.418420889946762
468,1896.3,152.79,1401.3,1474.0,1796.3,1961.8,3223.5,1083.8,3062.8,3989.0,2620.4,2021-04-13,4608.438447431283,7.547659898146363
469,2228.7,135.86,1443.8,1438.6,1693.0,1888.6,3529.2,1082.1,3250.1,3564.7,2606.8,2021-04-14,5535.264421891494,7.70917373482587
470,2023.5,124.19,1533.6,1563.1,1557.3,1874.0,3290.1,1067.7,2764.7,3603.9,2625.1,2021-04-15,4960.721948518593,7.61258396431592
471,2078.0,150.92,1525.2,1556.9,1626.3,1731.0,3794.0,997.2,2942.5,3461.8,2468.4,2021-04-16,5112.585494750664,7.639161171659173
472,1963.3,136.76,1538.0,1578.3,1696.6,1872.9,3378.8,962.9,2980.6,3679.7,2509.8,2021-04-17,4793.613752637456,7.582382009904704
473,2112.9,123.19,1462.2,1466.8,1656.2,1898.4,3547.9,1002.9,2686.3,3838.0,2552.6,2021-04-18,5210.116294975804,7.655816690419474
474,2097.8,166.74,1581.5,1539.8,1677.6,1815.1,3235.9,1019.0,3621.2,3783.5,2522.5,2021-04-19,5167.891372397563,7.648644455527504
475,2154.7,163.04,1428.8,1502.1,1671.7,1790.1,3424.1,938.63,3484.6,3907.4,2538.3,2021-04-20,5327.214667467452,7.675406781710188
476,2234.2,136.77,1525.0,1529.2,1735.9,1751.6,2967.0,930.03,3143.0,3697.3,2407.0,2021-04-21,5550.765059048035,7.711638501136748
477,2115.3,170.6,1601.7,1451.1,1776.4,1715.0,3671.2,865.24,3110.0,3382.1,2534.4,2021-04-22,5216.83128407646,7.656951925393105
478,2208.1,135.68,1727.2,1441.6,1617.7,1708.0,3328.7,953.11,3038.4,3580.1,2619.8,2021-04-23,5477.253254786448,7.6998876962265035
479,2142.3,126.99,1588.5,1521.0,1680.6,1651.4,3262.7,914.24,3571.5,3535.8,2421.3,2021-04-24,5292.445228973197,7.6696352972231745
480,2228.1,147.79,1581.4,1521.7,1538.5,1672.7,3455.9,931.37,3341.6,3283.6,2502.3,2021-04-25,5533.573754018421,7.70890448334336
481,2231.1,149.08,1437.8,1447.8,1644.5,1774.9,3118.5,851.36,3384.1,3350.4,2678.7,2021-04-26,5542.027704892806,7.710250016377364
482,2143.8,158.26,1526.0,1380.6,1481.8,1684.1,3334.6,880.0,3515.1,3112.6,2411.8,2021-04-27,5296.649774800921,7.670335234257419
483,2351.2,143.85,1504.6,1479.3,1445.4,1681.7,3220.2,796.35,3271.8,3472.6,2418.4,2021-04-28,5881.703780011293,7.762681115104708
484,2401.6,166.48,1533.7,1443.2,1567.0,1736.4,2973.6,835.55,3583.9,3339.7,2225.8,2021-04-29,6024.952061106959,7.7838904608791974
485,2196.0,165.4,1374.1,1460.4,1435.7,1788.0,3256.7,832.61,3616.4,3453.2,2501.7,2021-04-30,5443.212581037758,7.694392802629421
486,2139.7,167.09,1582.1,1387.5,1423.1,1793.5,3204.4,778.33,3681.2,3531.0,2700.9,2021-05-01,5285.158286791759,7.668420911272905
487,2323.2,144.39,1602.8,1403.1,1445.6,1766.9,3664.1,804.48,3738.5,3328.3,2632.3,2021-05-02,5802.298965662865,7.750700824630477
488,2351.0,156.62,1519.3,1454.6,1427.4,1795.3,3442.6,850.15,3559.2,3088.9,2344.6,2021-05-03,5881.136150243776,7.762596048540069
489,2415.1,146.56,1665.9,1471.7,1381.6,1717.4,3034.6,824.83,3893.9,3128.7,2194.7,2021-05-04,6063.391138071263,7.789495973096885
490,2194.1,160.6,1510.9,1431.7,1377.2,1649.3,3493.3,850.26,3371.0,2539.0,2199.1,2021-05-05,5437.8696370265725,7.693527218647904
491,2505.6,135.69,1539.1,1446.6,1417.1,1638.1,3306.0,804.15,3319.5,3096.9,2106.8,2021-05-06,6321.814440219039,7.826283505796484
492,2283.4,164.64,1421.4,1421.9,1222.2,1673.4,3643.6,892.63,3156.0,3067.7,2014.7,2021-05-07,5689.652167723263,7.733420839242227
493,2243.0,111.73,1560.7,1400.4,1379.7,1609.6,3262.5,831.2,3533.6,3227.6,2199.6,2021-05-08,5575.576741493895,7.715569534520208
494,2322.1,281.88,1443.9,1503.3,1343.1,1734.1,3263.4,833.68,3077.5,3209.0,2411.5,2021-05-09,5799.182105385044,7.750227227652646
495,2301.5,266.27,1476.3,1536.8,1377.4,1708.7,3350.9,882.0,3267.4,3010.2,2121.6,2021-05-10,5740.848551333374,7.7413163632572966
496,2375.6,169.25,1513.5,1440.0,1260.9,1712.9,3489.8,837.73,3306.4,3047.4,2394.7,2021-05-11,5951.003151201427,7.773005316141705
497,2461.6,164.97,1384.1,1499.5,1356.1,1614.9,2984.4,864.8,3433.3,2424.4,2423.1,2021-05-12,6196.012635648672,7.808566824007832
498,2322.8,168.02,1428.9,1547.3,1347.9,1705.2,3414.8,909.55,3695.6,2317.0,2490.1,2021-05-13,5801.165538974604,7.750528633497895
499,2472.4,255.79,1506.8,1489.6,1325.1,1705.0,3479.8,845.84,3614.4,2533.3,2277.7,2021-05-14,6226.863489260898,7.812944617785118
500,2497.9,270.41,1523.4,1517.4,1286.0,1732.9,3341.8,947.38,3631.8,2487.5,2586.0,2021-05-15,6299.777539859417,7.823205657858599
501,2452.0,261.04,1468.9,1525.5,1257.5,1703.2,3299.0,870.28,3547.5,2596.6,2620.7,2021-05-16,6168.604917932771,7.804659297056102
502,2456.2,280.67,1609.2,1486.0,1237.4,1602.1,3621.8,946.65,3456.5,2842.7,2422.5,2021-05-17,6180.594023452119,7.806370719176283
503,2306.9,164.08,1418.8,1473.9,1212.6,1722.0,3685.0,921.77,3580.4,2649.0,2300.5,2021-05-18,5756.133111841678,7.74365991089704
504,2209.7,134.47,1346.9,1525.4,1034.7,1658.3,3451.9,896.14,3319.7,3503.5,2432.8,2021-05-19,5481.756380651775,7.700612038691059
505,2135.1,131.52,1297.5,1516.1,1082.7,1600.4,3204.4,860.65,3248.1,3180.6,2429.5,2021-05-20,5272.268919880023,7.666268762973335
506,2322.8,142.18,1517.5,1403.2,1017.3,1665.3,3362.7,923.99,3263.6,2899.0,2521.4,2021-05-21,5801.165538974604,7.750528633497895
507,2126.6,149.74,1389.6,1423.7,1168.6,1515.2,3328.5,957.55,3754.2,3201.1,2368.7,2021-05-22,5248.461433926049,7.662279739216986
508,2222.1,168.81,1472.2,1439.5,1159.9,1636.6,2793.0,931.17,3448.1,3401.0,2306.0,2021-05-23,5516.67044251103,7.706207973687353
509,2394.4,141.02,1524.7,1412.0,1187.0,1623.6,3301.7,914.85,3700.6,3164.7,2233.1,2021-05-24,6004.463079341256,7.780887956538489
510,2435.0,158.61,1150.6,1442.3,1131.4,1476.9,3364.4,870.28,3703.2,3190.7,2450.5,2021-05-25,6120.105816404806,7.79770203551669
511,2182.3,168.52,1072.0,1430.4,1182.4,1540.2,3114.6,899.64,3769.2,3325.3,2321.7,2021-05-26,5404.701081354213,7.688134645484954
512,2169.6,123.07,1185.1,1368.0,1053.6,1425.9,2785.2,935.88,3695.7,3273.4,2289.0,2021-05-27,5369.029642392636,7.682298097746076
513,2163.3,134.72,1126.3,1492.4,1074.0,1427.8,2638.8,890.49,3650.2,3093.2,2249.5,2021-05-28,5351.344760869451,7.6793901125908235
514,2066.1,132.36,981.44,1338.5,1074.2,1432.3,2861.5,789.03,3624.1,3337.7,2243.8,2021-05-29,5079.380115092882,7.633418051218762
515,2191.3,119.95,1097.5,1418.4,1079.1,1380.2,3089.0,934.13,4120.5,2798.1,2409.3,2021-05-30,5429.996958141476,7.692250254001358
516,2117.2,122.63,1125.7,1473.2,1075.8,1318.8,3011.8,905.73,3744.2,2724.6,2174.6,2021-05-31,5222.148043312738,7.657849739983832
517,2235.3,163.63,1097.1,1438.7,954.75,1469.3,2984.3,914.7,3947.9,2663.2,2034.5,2021-06-01,5553.865802263609,7.712130726227792
518,2343.5,117.96,1217.9,1432.4,1059.9,1521.5,2907.7,931.19,3744.9,2872.2,2271.2,2021-06-02,5859.854722417458,7.759400817362761
519,2213.3,133.51,982.22,1496.6,983.75,1476.2,2577.3,950.1,3903.6,3226.9,2234.6,2021-06-03,5491.890015554372,7.702239893448
520,2288.0,138.95,1272.3,1463.5,1058.5,1530.3,3120.3,871.5,3917.7,3482.4,2356.0,2021-06-04,5702.658252175894,7.7354333524996886
521,2292.4,142.23,1154.1,1542.0,1069.6,1461.5,2943.4,929.75,3849.8,3034.5,2288.6,2021-06-05,5715.102143257776,7.7373545826775825
522,2177.2,135.64,1139.0,1445.3,958.54,1486.4,2980.8,935.85,3904.8,3255.0,2185.2,2021-06-06,5390.372969119675,7.685794926560045
523,2240.0,136.34,1050.4,1408.3,1079.0,1541.1,2975.2,932.89,3782.7,3105.4,2110.9,2021-06-07,5567.116741154725,7.7142311448490855
524,2387.6,150.42,602.91,1455.6,951.95,1481.5,2469.6,958.83,3592.6,2831.9,2112.8,2021-06-08,5985.119974597197,7.7780439562944945
525,2111.2,158.04,1181.5,1443.6,940.57,1546.5,3437.6,939.15,3434.0,3097.4,2315.9,2021-06-09,5205.360464405484,7.655011785189115
526,2114.7,128.95,1130.3,1513.2,1025.3,1494.9,3350.1,983.93,3524.4,2750.8,2217.1,2021-06-10,5215.1524407717225,7.656668237447939
527,2173.3,142.97,1164.6,1479.0,949.43,1595.6,2927.0,949.61,3578.9,2928.0,2099.0,2021-06-11,5379.419219687666,7.684002028711657
